ENSG-ID	RPKM U2OS	
ENSG00000107249	0	
ENSG00000174799	4.454919	
ENSG00000175826	5.849626	
ENSG00000228096	0	
ENSG00000198554	12.85421	
ENSG00000203286	0	
ENSG00000184697	0.2680078	
ENSG00000197822	8.420768	
ENSG00000149054	5.024253	
ENSG00000169249	0	
ENSG00000170296	18.04631	
ENSG00000178358	0	
ENSG00000174898	0	
ENSG00000187134	0	
ENSG00000166368	0	
ENSG00000213937	0	
ENSG00000170782	0	
ENSG00000090989	4.204166667	
ENSG00000169239	0.5183443	
ENSG00000170790	0	
ENSG00000102753	8.491916	
ENSG00000162073	3.028472222	
ENSG00000111700	5.585225	
ENSG00000131979	1.275841	
ENSG00000109255	2.039037	
ENSG00000152939	0.6028435	
ENSG00000166363	0	
ENSG00000186312	1.574674	
ENSG00000040633	10.57725	
ENSG00000184933	0.1697252	
ENSG00000125885	12.38975	
ENSG00000163440	0	
ENSG00000165568	3.563617	
ENSG00000147003	0.1486178	
ENSG00000170803	0	
ENSG00000188124	0	
ENSG00000123179	4.250844	
ENSG00000160201	10.34022	
ENSG00000004975	1.390779	
ENSG00000152213	0	
ENSG00000158042	14.97083	
ENSG00000020577	12.49027	
ENSG00000173933	45.39313	
ENSG00000164012	0	
ENSG00000134852	8.658724	
ENSG00000130234	0	
ENSG00000139155	0	
ENSG00000100532	7.750145	
ENSG00000127564	11.34828	
ENSG00000136144	2.688426	
ENSG00000067082	0.644444444	
ENSG00000029534	0	
ENSG00000134851	25.853	
ENSG00000196365	7.940043	
ENSG00000152942	6.575441	
ENSG00000089195	5.142653	
ENSG00000166341	4.441402	
ENSG00000128039	1.051276	
ENSG00000165066	0	
ENSG00000102010	0	
ENSG00000072778	67.73511	
ENSG00000130255	75.53878	
ENSG00000085231	30.94343	
ENSG00000080298	3.935513	
ENSG00000089199	0.1760066	
ENSG00000197045	7.458856	
ENSG00000128052	0	
ENSG00000172572	0.113013	
ENSG00000185057	30.94343	
ENSG00000087842	2.189815	
ENSG00000227835	0	
ENSG00000100528	46.5083	
ENSG00000131650	6.374757	
ENSG00000214854	0	
ENSG00000232055	0	
ENSG00000171984	2.317792	
ENSG00000158669	10.74684	
ENSG00000165197	0	
ENSG00000112232	0	
ENSG00000168754	0.2415603	
ENSG00000157404	0	
ENSG00000160200	17.27449	
ENSG00000099998	0.1025827	
ENSG00000166340	9.795451	
ENSG00000139154	1.77039	
ENSG00000100526	96.26783	
ENSG00000183323	0.4819976	
ENSG00000147536	9.767841	
ENSG00000134853	4.253716	
ENSG00000165195	0.6188048	
ENSG00000136147	2.473001	
ENSG00000166337	19.57231	
ENSG00000180613	0.1846535	
ENSG00000059122	3.593016	
ENSG00000099994	0.4392701	
ENSG00000225686	0	
ENSG00000166963	5.286422	
ENSG00000125378	9.579237	
ENSG00000134058	7.993208	
ENSG00000147533	22.60095	
ENSG00000109220	10.42186	
ENSG00000229585	0	
ENSG00000173966	0	
ENSG00000136169	1.572132	
ENSG00000134056	4.383611	
ENSG00000080608	6.815102	
ENSG00000165192	0	
ENSG00000215462	0.7114379	
ENSG00000132535	5.999308	
ENSG00000160199	17.27229	
ENSG00000162076	17.32679	
ENSG00000153044	10.07346	
ENSG00000104332	11.07193	
ENSG00000168263	0	
ENSG00000125772	1.315544	
ENSG00000167733	3.017014	
ENSG00000100523	6.386762	
ENSG00000227807	0.7846221	
ENSG00000214855	0	
ENSG00000141505	0.8402039	
ENSG00000101292	0	
ENSG00000072201	0.9106982	
ENSG00000174917	0.5178506	
ENSG00000005001	0	
ENSG00000165061	0.1037702	
ENSG00000166333	66.24091	
ENSG00000102048	0.4475959	
ENSG00000176907	0.3813957	
ENSG00000172460	0	
ENSG00000134057	113.7807	
ENSG00000162078	0	
ENSG00000160194	17.27229	
ENSG00000145216	4.377181	
ENSG00000132275	1.946144	
ENSG00000073712	40.32418	
ENSG00000184178	3.883879	
ENSG00000102547	0.7114379	
ENSG00000131203	0	
ENSG00000130150	3.675596	
ENSG00000100522	10.80009	
ENSG00000099991	4.894859	
ENSG00000128045	3.208508	
ENSG00000161944	0	
ENSG00000109189	8.225375	
ENSG00000160193	2.513678	
ENSG00000181544	3.390155	
ENSG00000067369	11.97594	
ENSG00000007038	0.4172355	
ENSG00000198252	5.692361111	
ENSG00000101290	6.386824	
ENSG00000107959	4.421496	
ENSG00000163071	0	
ENSG00000102543	0.7774771	
ENSG00000132514	0	
ENSG00000102539	0	
ENSG00000163069	7.570664	
ENSG00000103355	2.063454	
ENSG00000145740	9.638886	
ENSG00000099984	0	
ENSG00000188993	0.5603433	
ENSG00000103363	39.19506	
ENSG00000174326	0	
ENSG00000101958	0	
ENSG00000052126	3.780369	
ENSG00000104755	0	
ENSG00000132646	77.91315	
ENSG00000174327	2.534415	
ENSG00000227525	0.3144842	
ENSG00000177938	0	
ENSG00000188656	0	
ENSG00000229549	0	
ENSG00000179532	0.5852226	
ENSG00000100519	7.181513	
ENSG00000046647	2.535692	
ENSG00000099974	0.1426149	
ENSG00000109184	15.47571	
ENSG00000145675	2.209013	
ENSG00000233000	0	
ENSG00000232471	0	
ENSG00000137822	7.548842	
ENSG00000237961	0	
ENSG00000230974	0	
ENSG00000134061	0	
ENSG00000132286	10.08906	
ENSG00000161940	0	
ENSG00000133433	0	
ENSG00000218537	0.9472877	
ENSG00000232657	0	
ENSG00000102531	1.354861111	
ENSG00000140265	3.464001	
ENSG00000197930	16.88643	
ENSG00000089063	11.76511	
ENSG00000161939	19.13154	
ENSG00000109182	0	
ENSG00000046653	0.4347626	
ENSG00000152207	0	
ENSG00000180998	5.095906	
ENSG00000168619	0.1007056	
ENSG00000167978	8.870176	
ENSG00000145247	22.43483	
ENSG00000219200	22.24022	
ENSG00000139151	0	
ENSG00000205913	0.1991166	
ENSG00000168803	5.951106	
ENSG00000231168	0	
ENSG00000168806	5.434235	
ENSG00000147852	7.912572	
ENSG00000197475	0	
ENSG00000160633	6.424108	
ENSG00000172382	0.3187863	
ENSG00000132254	16.27071	
ENSG00000108839	0	
ENSG00000109180	34.86601	
ENSG00000215067	0.4995343	
ENSG00000159495	0	
ENSG00000167977	12.02566	
ENSG00000046651	2.35009	
ENSG00000160191	2.128153	
ENSG00000205918	0	
ENSG00000167858	0	
ENSG00000139144	0	
ENSG00000136161	0.4501599	
ENSG00000177294	0.2797512	
ENSG00000087301	2.247083	
ENSG00000125384	0.4761601	
ENSG00000111404	0	
ENSG00000168229	0	
ENSG00000110171	2.707511	
ENSG00000089057	3.518003	
ENSG00000139679	0	
ENSG00000104055	0.1201097	
ENSG00000196459	1.300703	
ENSG00000223609	0	
ENSG00000130254	3.822222222	
ENSG00000123595	4.543814	
ENSG00000196115	0	
ENSG00000105428	0	
ENSG00000176896	0.5069321	
ENSG00000160190	1.237629	
ENSG00000067057	0.542361111	
ENSG00000110169	0	
ENSG00000214531	0	
ENSG00000087303	0.3044588	
ENSG00000069020	3.873665	
ENSG00000229318	0	
ENSG00000132530	0	
ENSG00000231472	0	
ENSG00000166947	0	
ENSG00000048540	0.2526299	
ENSG00000101265	2.209187	
ENSG00000160188	0.1774812	
ENSG00000180259	0	
ENSG00000099958	0	
ENSG00000087302	60.58852	
ENSG00000008394	2.440895	
ENSG00000171864	0.6442223	
ENSG00000198759	0	
ENSG00000153914	13.42504	
ENSG00000188991	0	
ENSG00000140992	2.923959	
ENSG00000123594	0	
ENSG00000186469	1.63129	
ENSG00000205923	0.1266482	
ENSG00000185736	0	
ENSG00000099956	56.01936	
ENSG00000141485	0	
ENSG00000212734	1.361854	
ENSG00000139687	9.962004	
ENSG00000187268	0	
ENSG00000075539	7.436234	
ENSG00000108590	3.799447	
ENSG00000160185	0	
ENSG00000182223	0	
ENSG00000023697	21.40494	
ENSG00000129235	9.321311	
ENSG00000139926	59.30302	
ENSG00000145248	0.141061	
ENSG00000166946	9.400246	
ENSG00000162066	5.638447	
ENSG00000047056	1.061307	
ENSG00000171867	33.43625	
ENSG00000112851	48.07272	
ENSG00000224510	0.8473919	
ENSG00000136156	46.60655	
ENSG00000171873	0	
ENSG00000214101	0	
ENSG00000099953	0	
ENSG00000166313	10.31389	
ENSG00000205542	130.4099	
ENSG00000109171	5.388713	
ENSG00000185883	5.334999	
ENSG00000137842	0.8443216	
ENSG00000101916	0	
ENSG00000139921	14.77726	
ENSG00000123213	12.34636	
ENSG00000135605	0	
ENSG00000067064	7.207023	
ENSG00000196664	0	
ENSG00000162065	6.98425	
ENSG00000074966	0	
ENSG00000166311	6.257186	
ENSG00000197860	3.039186	
ENSG00000148377	0	
ENSG00000100505	0.4636419	
ENSG00000198920	0.9950161	
ENSG00000169314	0.8179172	
ENSG00000163293	0.9233374	
ENSG00000170955	0	
ENSG00000162068	1.525391	
ENSG00000105426	3.133333333	
ENSG00000136146	6.288912	
ENSG00000226418	0	
ENSG00000136159	8.297903	
ENSG00000080503	6.87858	
ENSG00000128218	0	
ENSG00000023734	46.33097	
ENSG00000187792	0.3481565	
ENSG00000110148	0.2198422	
ENSG00000101911	15.39025	
ENSG00000091622	1.075536	
ENSG00000198515	0	
ENSG00000160183	0.6417883	
ENSG00000169933	0.3028187	
ENSG00000173253	0	
ENSG00000113597	4.31402	
ENSG00000132259	0	
ENSG00000197140	7.146819	
ENSG00000160182	0	
ENSG00000162062	9.596309	
ENSG00000064218	2.222916667	
ENSG00000205300	0	
ENSG00000088826	1.94681	
ENSG00000160181	0	
ENSG00000129195	5.147222222	
ENSG00000170448	3.816107	
ENSG00000127663	3.869318	
ENSG00000137090	0	
ENSG00000113595	4.188009	
ENSG00000160180	0	
ENSG00000151491	4.168437	
ENSG00000136143	4.620693	
ENSG00000145244	1.225992	
ENSG00000034063	6.236682	
ENSG00000101236	3.234942	
ENSG00000234987	0	
ENSG00000051009	5.540453	
ENSG00000159496	0	
ENSG00000113593	2.875582	
ENSG00000107937	5.506181	
ENSG00000180878	0	
ENSG00000205784	0	
ENSG00000102468	1.084234	
ENSG00000205740	0	
ENSG00000175485	0	
ENSG00000180909	0	
ENSG00000129221	0	
ENSG00000180913	0	
ENSG00000145246	4.023868	
ENSG00000100504	15.64531	
ENSG00000162063	19.06632	
ENSG00000180919	0	
ENSG00000168615	45.96935	
ENSG00000180934	0.2435034	
ENSG00000180923	0	
ENSG00000123219	9.00415	
ENSG00000169019	17.12783	
ENSG00000238098	0	
ENSG00000183389	0	
ENSG00000183313	0	
ENSG00000188691	0	
ENSG00000184478	0	
ENSG00000159459	1.880275	
ENSG00000005302	4.80574	
ENSG00000179314	0.7208438	
ENSG00000139684	23.30779	
ENSG00000180947	0	
ENSG00000169490	6.779898	
ENSG00000131969	0	
ENSG00000163288	0.2508426	
ENSG00000180974	0	
ENSG00000105355	31.99511	
ENSG00000125779	13.31095	
ENSG00000169910	10.97599	
ENSG00000125363	0	
ENSG00000183269	0	
ENSG00000109158	0	
ENSG00000205409	0	
ENSG00000127666	0.1097357	
ENSG00000180988	0	
ENSG00000107104	2.045978	
ENSG00000169495	0	
ENSG00000170516	0	
ENSG00000181001	0	
ENSG00000141965	3.334236	
ENSG00000158467	2.260215	
ENSG00000198929	1.765994	
ENSG00000205790	0	
ENSG00000181009	0	
ENSG00000160179	4.791449	
ENSG00000107929	3.448431	
ENSG00000049192	4.698292	
ENSG00000151834	0.5394744	
ENSG00000181074	0	
ENSG00000184385	0	
ENSG00000181023	16.0021	
ENSG00000165240	4.218827	
ENSG00000131724	17.14542	
ENSG00000128881	2.696659	
ENSG00000088888	5.306195	
ENSG00000180525	0	
ENSG00000153015	9.298904	
ENSG00000163285	0.516397	
ENSG00000169499	7.067861	
ENSG00000136141	3.150303	
ENSG00000163281	4.376202	
ENSG00000047648	0.3179452	
ENSG00000125843	3.162097	
ENSG00000153006	0.5782451	
ENSG00000145642	0	
ENSG00000224296	0	
ENSG00000004961	3.160112	
ENSG00000151806	7.740116	
ENSG00000186479	0	
ENSG00000177752	0	
ENSG00000183783	1.171019	
ENSG00000124399	5.975199	
ENSG00000132274	16.0021	
ENSG00000151490	0	
ENSG00000215203	0	
ENSG00000164197	0.514731	
ENSG00000178394	0	
ENSG00000140326	1.663254	
ENSG00000224838	0	
ENSG00000091592	0.2160902	
ENSG00000186105	9.584527	
ENSG00000167842	12.12255	
ENSG00000134533	4.416686	
ENSG00000151240	0.9471719	
ENSG00000233281	0	
ENSG00000101871	0.2467696	
ENSG00000177398	0.734711	
ENSG00000139053	0	
ENSG00000167970	0	
ENSG00000167972	0.4574099	
ENSG00000072849	14.88763	
ENSG00000102445	0.3378264	
ENSG00000142002	0.4445069	
ENSG00000222037	0	
ENSG00000124406	0.4859468	
ENSG00000173276	3.368835	
ENSG00000159433	0.9230829	
ENSG00000215494	0	
ENSG00000111348	0.9581939	
ENSG00000186716	0.1742159	
ENSG00000101224	28.16774	
ENSG00000178343	1.300538	
ENSG00000125817	11.08507	
ENSG00000005100	5.510677	
ENSG00000107099	0.4239544	
ENSG00000074842	20.35123	
ENSG00000137814	5.261267	
ENSG00000139055	0	
ENSG00000147526	8.376919	
ENSG00000185361	5.969732	
ENSG00000183784	0.2509326	
ENSG00000086200	9.584527	
ENSG00000196166	0	
ENSG00000111341	3.172912	
ENSG00000180979	2.111282	
ENSG00000100228	1.381528	
ENSG00000073464	2.162478	
ENSG00000188848	0	
ENSG00000100503	14.04272	
ENSG00000101222	0	
ENSG00000132256	6.596185	
ENSG00000136167	0.3252853	
ENSG00000128266	4.670414	
ENSG00000111339	0	
ENSG00000108561	28.85358	
ENSG00000086189	6.286048	
ENSG00000215099	0	
ENSG00000179256	0	
ENSG00000151748	11.30182	
ENSG00000205937	9.632965	
ENSG00000157617	1.474891	
ENSG00000182993	0.6236381	
ENSG00000014824	23.94662	
ENSG00000092531	18.68707	
ENSG00000015171	3.383416	
ENSG00000182308	0	
ENSG00000167969	18.64262	
ENSG00000167680	10.90933	
ENSG00000080618	0	
ENSG00000100218	0	
ENSG00000171236	0	
ENSG00000109133	12.16952	
ENSG00000068796	8.639986	
ENSG00000109132	0	
ENSG00000178722	0	
ENSG00000198513	3.580508	
ENSG00000167968	3.213036	
ENSG00000130449	5.209566	
ENSG00000214456	0	
ENSG00000084463	5.407197	
ENSG00000188725	17.27963	
ENSG00000101220	12.22699	
ENSG00000167676	0.146723	
ENSG00000111332	9.183557	
ENSG00000100121	0.731657	
ENSG00000173876	0	
ENSG00000129197	8.046083	
ENSG00000047644	0.3251116	
ENSG00000164182	2.592854	
ENSG00000234469	0.433953	
ENSG00000197837	13.49329	
ENSG00000232570	0	
ENSG00000183169	0	
ENSG00000108559	10.88014	
ENSG00000146950	0.9808544	
ENSG00000215475	0	
ENSG00000123200	0.1825668	
ENSG00000132622	0	
ENSG00000167967	7.54457	
ENSG00000184207	8.24829	
ENSG00000174015	0	
ENSG00000220891	0	
ENSG00000012983	2.357655	
ENSG00000182685	1.436995	
ENSG00000049167	4.069629	
ENSG00000070019	0	
ENSG00000167674	5.94677	
ENSG00000165837	0	
ENSG00000101850	0	
ENSG00000103994	10.85414	
ENSG00000130429	92.87751	
ENSG00000187747	0	
ENSG00000100490	0.3883623	
ENSG00000224295	0	
ENSG00000029725	7.403462	
ENSG00000164181	2.860445	
ENSG00000172785	0.317473	
ENSG00000175518	0.1007491	
ENSG00000088827	0	
ENSG00000121316	0	
ENSG00000077782	10.74188	
ENSG00000141956	0.7202903	
ENSG00000170122	0	
ENSG00000167671	15.04682	
ENSG00000175520	0	
ENSG00000136152	6.292561	
ENSG00000035499	15.24608	
ENSG00000125375	11.51642	
ENSG00000161929	0	
ENSG00000218839	0	
ENSG00000152931	0	
ENSG00000214244	0	
ENSG00000181609	0	
ENSG00000185686	154.7014	
ENSG00000101849	8.354592	
ENSG00000169548	0.4345599	
ENSG00000187918	0	
ENSG00000087299	2.371251	
ENSG00000174032	2.416825	
ENSG00000180626	0.8521692	
ENSG00000091073	1.557512	
ENSG00000198477	5.068083	
ENSG00000165046	3.660861	
ENSG00000167360	0	
ENSG00000167965	19.53368	
ENSG00000183421	0	
ENSG00000184321	0	
ENSG00000184698	0	
ENSG00000170919	0.7892634	
ENSG00000176239	0	
ENSG00000167670	6.056668	
ENSG00000184881	0	
ENSG00000236850	10.34247	
ENSG00000177138	0	
ENSG00000181404	0.1843614	
ENSG00000171681	3.05305	
ENSG00000183251	0.2370628	
ENSG00000169575	0.5178506	
ENSG00000100485	6.09666	
ENSG00000183304	0	
ENSG00000092529	2.880082	
ENSG00000213931	0.1868747	
ENSG00000150086	0.1176735	
ENSG00000167971	0.3682695	
ENSG00000180861	0	
ENSG00000141985	6.901173	
ENSG00000129204	0	
ENSG00000064042	9.811165	
ENSG00000100483	4.594667	
ENSG00000113448	0.2288385	
ENSG00000011201	4.244341	
ENSG00000100034	9.756642	
ENSG00000134531	64.98988	
ENSG00000184012	0	
ENSG00000152932	0.258795	
ENSG00000168260	0.239008	
ENSG00000214900	0.2384723	
ENSG00000133112	137.7466	
ENSG00000175857	0	
ENSG00000165527	13.31109	
ENSG00000197502	0	
ENSG00000167840	5.885469	
ENSG00000154277	1.996184	
ENSG00000181214	0	
ENSG00000100030	28.24282	
ENSG00000232269	0	
ENSG00000205642	0	
ENSG00000227978	0	
ENSG00000180332	0	
ENSG00000214013	2.880082	
ENSG00000008382	6.672744	
ENSG00000180787	0.9799135	
ENSG00000149451	0	
ENSG00000177504	0	
ENSG00000131653	43.47911	
ENSG00000235465	0	
ENSG00000111305	0.9934405	
ENSG00000100027	3.482975	
ENSG00000188342	22.32361	
ENSG00000125861	0	
ENSG00000132517	0.7838052	
ENSG00000227495	0	
ENSG00000213934	0	
ENSG00000145632	15.91776	
ENSG00000006757	0.9497602	
ENSG00000169067	1.33591	
ENSG00000165525	2.940477	
ENSG00000167964	2.431895	
ENSG00000163697	24.86211	
ENSG00000178078	0.1666901	
ENSG00000157601	0.4539641	
ENSG00000129250	32.22441	
ENSG00000182583	0	
ENSG00000215495	0.3449015	
ENSG00000133114	3.264445	
ENSG00000147548	9.874626	
ENSG00000083635	0.5346321	
ENSG00000196388	0.168498	
ENSG00000165516	6.475694444	
ENSG00000101846	0	
ENSG00000084444	4.016196	
ENSG00000228836	3.030315	
ENSG00000176742	0	
ENSG00000183935	0.429158	
ENSG00000179299	2.21936	
ENSG00000062194	28.62502	
ENSG00000135245	6.827483	
ENSG00000171944	0	
ENSG00000013583	4.337327	
ENSG00000103978	6.261189	
ENSG00000205494	0	
ENSG00000176787	0	
ENSG00000147535	6.763595	
ENSG00000205495	0	
ENSG00000163694	0.770581	
ENSG00000130021	2.951165	
ENSG00000176798	0	
ENSG00000100023	7.653895	
ENSG00000205496	0	
ENSG00000111291	0	
ENSG00000197776	0	
ENSG00000205497	0	
ENSG00000105255	9.400754	
ENSG00000183486	0.3449015	
ENSG00000176879	0	
ENSG00000176893	0	
ENSG00000128228	20.26372	
ENSG00000174343	0.862172	
ENSG00000169059	0	
ENSG00000168421	0	
ENSG00000013588	47.19547	
ENSG00000176895	0	
ENSG00000102804	39.17302	
ENSG00000167664	0	
ENSG00000161180	0.2452977	
ENSG00000234498	0.761545	
ENSG00000088812	8.705712	
ENSG00000197023	0	
ENSG00000151778	0	
ENSG00000176900	0	
ENSG00000176904	0	
ENSG00000139656	0	
ENSG00000105251	0	
ENSG00000176922	0	
ENSG00000078177	10.06591	
ENSG00000161179	14.79573	
ENSG00000223862	0	
ENSG00000146938	0.5477427	
ENSG00000176925	0	
ENSG00000166887	5.595488	
ENSG00000205794	3.178376	
ENSG00000179630	0.3067472	
ENSG00000183844	0	
ENSG00000155545	6.75396	
ENSG00000178184	1.1625	
ENSG00000176937	0	
ENSG00000188069	0	
ENSG00000197426	0	
ENSG00000105248	3.333802	
ENSG00000226924	0	
ENSG00000151773	0.5128103	
ENSG00000185651	18.35724	
ENSG00000100479	3.723009	
ENSG00000205664	0.2314129	
ENSG00000183246	0	
ENSG00000085788	10.14867	
ENSG00000101544	7.616298	
ENSG00000088854	1.547187	
ENSG00000165506	10.11811	
ENSG00000168282	29.15059	
ENSG00000105246	3.774614	
ENSG00000167346	0	
ENSG00000183943	1.041875	
ENSG00000165502	9.410939	
ENSG00000156735	2.523425	
ENSG00000155542	7.207199	
ENSG00000197674	0	
ENSG00000120658	0.2334998	
ENSG00000213782	67.16903	
ENSG00000108509	1.436831	
ENSG00000167332	0	
ENSG00000175324	5.082503	
ENSG00000182240	6.653606	
ENSG00000101546	12.15099	
ENSG00000101825	0	
ENSG00000180785	0	
ENSG00000120675	5.628405	
ENSG00000178878	2.263888	
ENSG00000228459	0.6914919	
ENSG00000091640	4.783664	
ENSG00000197428	0	
ENSG00000165501	30.39013	
ENSG00000141759	30.11759	
ENSG00000089847	0.6810616	
ENSG00000226742	0	
ENSG00000111276	33.68818	
ENSG00000062096	0	
ENSG00000095015	5.898778	
ENSG00000213741	106.0993	
ENSG00000205667	0	
ENSG00000225940	0	
ENSG00000183150	1.336964	
ENSG00000088836	0.301368	
ENSG00000167333	2.322586	
ENSG00000147465	0	
ENSG00000168907	0	
ENSG00000111269	7.523203	
ENSG00000133106	0	
ENSG00000232268	0	
ENSG00000157399	0	
ENSG00000226288	0	
ENSG00000179813	0	
ENSG00000183506	0	
ENSG00000008710	2.378395	
ENSG00000122490	0.571527778	
ENSG00000178342	0.1317314	
ENSG00000171987	0	
ENSG00000164512	0	
ENSG00000121892	22.28545	
ENSG00000197790	0	
ENSG00000169635	1.040093	
ENSG00000215215	0	
ENSG00000129691	9.682308	
ENSG00000108515	7.161625	
ENSG00000180610	0	
ENSG00000198637	0	
ENSG00000196934	0	
ENSG00000196778	0	
ENSG00000006756	0	
ENSG00000077463	3.180219	
ENSG00000225101	0	
ENSG00000111266	15.96021	
ENSG00000198567	0	
ENSG00000139915	2.572917	
ENSG00000108518	110.4145	
ENSG00000159337	0	
ENSG00000187840	88.0346	
ENSG00000120659	0	
ENSG00000165496	14.43821	
ENSG00000181963	0	
ENSG00000171587	0	
ENSG00000171999	0	
ENSG00000165714	5.029484	
ENSG00000188778	0	
ENSG00000060069	7.892043	
ENSG00000205791	1.060617	
ENSG00000178412	0	
ENSG00000023516	7.376982	
ENSG00000125877	8.477871	
ENSG00000188089	0	
ENSG00000108523	22.40174	
ENSG00000132109	4.051676	
ENSG00000169154	0	
ENSG00000221996	0	
ENSG00000229542	0	
ENSG00000078140	16.62932	
ENSG00000056998	4.247256	
ENSG00000183036	1.26191	
ENSG00000111261	0.1227264	
ENSG00000186232	0	
ENSG00000163683	2.955126	
ENSG00000186223	0	
ENSG00000103966	14.15015	
ENSG00000174171	0	
ENSG00000236175	0	
ENSG00000108528	6.260115	
ENSG00000129534	15.32083	
ENSG00000237565	0	
ENSG00000183067	0.1187126	
ENSG00000124343	0	
ENSG00000109814	10.74524	
ENSG00000224097	8.176588	
ENSG00000185245	0	
ENSG00000060566	0	
ENSG00000134352	8.668459	
ENSG00000198171	3.180409	
ENSG00000205710	0.1512218	
ENSG00000184809	0	
ENSG00000156675	9.513984	
ENSG00000108556	0	
ENSG00000133475	0	
ENSG00000088899	6.633712	
ENSG00000183778	3.467361111	
ENSG00000104221	3.425216	
ENSG00000215251	4.698662	
ENSG00000131196	2.872877	
ENSG00000167325	38.05464	
ENSG00000224555	0	
ENSG00000102780	1.358462	
ENSG00000070018	7.304668	
ENSG00000002586	17.07991	
ENSG00000187905	0	
ENSG00000187790	5.002668	
ENSG00000121897	3.061232	
ENSG00000103197	9.870969	
ENSG00000214919	0	
ENSG00000185437	0.2256841	
ENSG00000232371	0.1341582	
ENSG00000224389	0	
ENSG00000164509	9.819215	
ENSG00000205681	0	
ENSG00000099960	0	
ENSG00000126934	10.02897	
ENSG00000100442	30.81711	
ENSG00000214921	0	
ENSG00000203437	0	
ENSG00000167323	6.636644	
ENSG00000185019	4.698662	
ENSG00000178951	0.55	
ENSG00000065057	4.394444444	
ENSG00000101200	0	
ENSG00000121380	0	
ENSG00000163682	5.853694	
ENSG00000152670	0	
ENSG00000137877	0.9939975	
ENSG00000169084	6.517202	
ENSG00000101405	0	
ENSG00000134962	0.3066725	
ENSG00000177105	7.693604	
ENSG00000125901	21.81871	
ENSG00000065054	4.136032	
ENSG00000139083	7.060417	
ENSG00000105229	4.168055556	
ENSG00000185246	14.87811	
ENSG00000166377	5.198416	
ENSG00000183971	0	
ENSG00000177058	3.145018	
ENSG00000121335	0	
ENSG00000125787	0.1537155	
ENSG00000020181	3.271826	
ENSG00000151514	0.1858316	
ENSG00000166573	0	
ENSG00000099957	1.423677	
ENSG00000230657	0	
ENSG00000157578	0	
ENSG00000102763	2.386121	
ENSG00000102760	2.523821	
ENSG00000147471	18.60269	
ENSG00000035928	8.828803	
ENSG00000067113	2.832865	
ENSG00000167658	367.5808	
ENSG00000197870	0	
ENSG00000197976	4.148354	
ENSG00000167962	10.36448	
ENSG00000141503	8.441304	
ENSG00000186136	0	
ENSG00000184436	10.92635	
ENSG00000198718	7.132994	
ENSG00000182162	0	
ENSG00000213533	2.271439	
ENSG00000185818	7.868147	
ENSG00000179454	2.426681	
ENSG00000039123	20.96796	
ENSG00000226761	0	
ENSG00000147475	9.449374	
ENSG00000183154	0	
ENSG00000182093	4.849489	
ENSG00000212124	0	
ENSG00000127561	9.537337	
ENSG00000179476	1.924565	
ENSG00000167657	8.967057	
ENSG00000212125	0.5011457	
ENSG00000129219	4.766732	
ENSG00000189139	0	
ENSG00000183779	3.113123	
ENSG00000219491	0	
ENSG00000212126	0	
ENSG00000127554	6.201288	
ENSG00000142507	70.59022	
ENSG00000228455	0.3624149	
ENSG00000165379	0.2093067	
ENSG00000182327	0	
ENSG00000212127	2.997849	
ENSG00000165355	6.599265	
ENSG00000077009	0.4761011	
ENSG00000197971	1.134429	
ENSG00000172766	4.373219	
ENSG00000182853	0.3496636	
ENSG00000134551	0	
ENSG00000212128	0	
ENSG00000169093	5.715838	
ENSG00000231887	0	
ENSG00000215262	0	
ENSG00000142484	0	
ENSG00000233863	0.2019483	
ENSG00000157796	4.694705	
ENSG00000196408	0	
ENSG00000099949	5.586111111	
ENSG00000067248	0.6774208	
ENSG00000111215	0.4131787	
ENSG00000121318	0	
ENSG00000132670	32.73544	
ENSG00000121381	0	
ENSG00000152669	0.9777599	
ENSG00000167654	0.2574274	
ENSG00000141497	0	
ENSG00000234602	1.445337	
ENSG00000121314	0	
ENSG00000120662	2.117616	
ENSG00000169100	48.12458	
ENSG00000121377	0	
ENSG00000120696	2.959641	
ENSG00000164294	28.33678	
ENSG00000156687	0.2019483	
ENSG00000165572	2.160211	
ENSG00000109790	48.85183	
ENSG00000205581	2.895599	
ENSG00000215264	0	
ENSG00000188512	0.7328074	
ENSG00000161921	1.806456	
ENSG00000226809	0	
ENSG00000161920	6.403529	
ENSG00000121895	0.3630676	
ENSG00000133878	0	
ENSG00000105278	0	
ENSG00000130856	1.606925	
ENSG00000229055	0	
ENSG00000137802	1.150951	
ENSG00000220032	0.1121968	
ENSG00000150527	2.925795	
ENSG00000120688	5.318584	
ENSG00000197712	19.07033	
ENSG00000060138	26.50797	
ENSG00000164287	0	
ENSG00000133874	1.247499	
ENSG00000145649	0	
ENSG00000150526	0	
ENSG00000185291	0.1579883	
ENSG00000101493	6.113733	
ENSG00000206026	0	
ENSG00000113088	0	
ENSG00000100941	5.816126	
ENSG00000174130	2.538138	
ENSG00000129696	2.790812	
ENSG00000179981	0.5633347	
ENSG00000141480	5.839911	
ENSG00000183773	0	
ENSG00000060140	0.7002654	
ENSG00000174125	0.2455561	
ENSG00000164283	0.9614555	
ENSG00000120690	4.330152	
ENSG00000226810	0.4187471	
ENSG00000206152	0	
ENSG00000110713	22.63112	
ENSG00000180011	8.37108	
ENSG00000183751	11.04974	
ENSG00000182400	4.78492	
