ENSEMBL ID	name
ENSG00000143742	SRP9
ENSG00000143748	NVL
ENSG00000143751	C1orf55
ENSG00000143753	DEGS1
ENSG00000143756	FBXO28
ENSG00000143771	CNIH4
ENSG00000143774	GUK1
ENSG00000143793	C1orf35
ENSG00000143799	PARP1
ENSG00000143811	PYCR2
ENSG00000143815	LBR
ENSG00000143819	EPHX1
ENSG00000143870	PDIA6
ENSG00000143878	RHOB
ENSG00000143889	HNRPLL
ENSG00000143924	EML4
ENSG00000143933	CALM2
ENSG00000143947	RPS27A
ENSG00000143977	SNRPG
ENSG00000144021	CIAO1
ENSG00000144028	SNRNP200
ENSG00000144029	MRPS5
ENSG00000144034	TPRKB
ENSG00000144118	RALB
ENSG00000144136	SLC20A1
ENSG00000144199	FAHD2B
ENSG00000144224	UBXN4
ENSG00000144231	POLR2D
ENSG00000144320	KIAA1715
ENSG00000144381	HSPD1
ENSG00000144455	SUMF1
ENSG00000144535	DIS3L2
ENSG00000144554	FANCD2
ENSG00000144559	C3orf31
ENSG00000144566	RAB5A
ENSG00000144580	RQCD1
ENSG00000144591	GMPPA
ENSG00000144635	DYNC1LI1
ENSG00000144645	OSBPL10
ENSG00000144674	GOLGA4
ENSG00000144713	RPL32
ENSG00000144736	SHQ1
ENSG00000144744	UBA3
ENSG00000144746	ARL6IP5
ENSG00000144747	TMF1
ENSG00000144785	CNPY2
ENSG00000144791	LIMD1
ENSG00000144824	PHLDB2
ENSG00000144827	ABHD10
ENSG00000144840	RABL3
ENSG00000144848	ATG3
ENSG00000144867	SRPRB
ENSG00000144895	EIF2A
ENSG00000144909	OSBPL11
ENSG00000144959	NCEH1
ENSG00000145012	LPP
ENSG00000145020	AMT
ENSG00000145041	VPRBP
ENSG00000145191	EIF2B5
ENSG00000145216	FIP1L1
ENSG00000145220	LYAR
ENSG00000145241	CENPC1
ENSG00000145242	EPHA5
ENSG00000145247	OCIAD2
ENSG00000145335	SNCA
ENSG00000145354	CISD2
ENSG00000145375	SPATA5
ENSG00000145391	SETD7
ENSG00000145414	NAF1
ENSG00000145425	RPS3A
ENSG00000145439	CBR4
ENSG00000145494	NDUFS6
ENSG00000145569	FAM105A
ENSG00000145604	SKP2
ENSG00000145623	OSMR
ENSG00000145715	RASA1
ENSG00000145725	PPIP5K2
ENSG00000145730	PAM
ENSG00000145736	GTF2H2
ENSG00000145740	SLC30A5
ENSG00000145741	BTF3
ENSG00000145781	COMMD10
ENSG00000145819	ARHGAP26
ENSG00000145833	DDX46
ENSG00000145907	G3BP1
ENSG00000145912	NHP2
ENSG00000145982	FARS2
ENSG00000145996	CDKAL1
ENSG00000146066	HIGD2A
ENSG00000146085	MUT
ENSG00000146112	KIAA1949
ENSG00000146143	PRIM2
ENSG00000146223	RPL7L1
ENSG00000146232	NFKBIE
ENSG00000146242	TPBG
ENSG00000146247	PHIP
ENSG00000146425	DYNLT1
ENSG00000146457	WTAP
ENSG00000146463	ZMYM4
ENSG00000146476	C6orf211
ENSG00000146540	C7orf50
ENSG00000146648	EGFR
ENSG00000146676	PURB
ENSG00000146701	MDH2
ENSG00000146729	GBAS
ENSG00000146731	CCT6A
ENSG00000146828	SLC12A9
ENSG00000146834	MEPCE
ENSG00000146842	TMEM209
ENSG00000146858	ZC3HAV1L
ENSG00000146872	TLK2
ENSG00000146918	NCAPG2
ENSG00000146963	LUC7L2
ENSG00000147010	SH3KBP1
ENSG00000147044	CASK
ENSG00000147065	MSN
ENSG00000147123	NDUFB11
ENSG00000147130	ZMYM3
ENSG00000147140	NONO
ENSG00000147155	EBP
ENSG00000147162	OGT
ENSG00000147164	SNX12
ENSG00000147224	PRPS1
ENSG00000147251	DOCK11
ENSG00000147274	RBMX
ENSG00000147383	NSDHL
ENSG00000147400	CETN2
ENSG00000147403	RPL10
ENSG00000147416	ATP6V1B2
ENSG00000147419	CCDC25
ENSG00000147457	CHMP7
ENSG00000147459	DOCK5
ENSG00000147471	PROSC
ENSG00000147475	ERLIN2
ENSG00000147533	GOLGA7
ENSG00000147548	WHSC1L1
ENSG00000147586	MRPS28
ENSG00000147592	LACTB2
ENSG00000147604	RPL7
ENSG00000147649	MTDH
ENSG00000147677	EIF3H
ENSG00000147679	UTP23
ENSG00000147684	NDUFB9
ENSG00000147687	TATDN1
ENSG00000147813	NAPRT1
ENSG00000147852	VLDLR
ENSG00000147853	AK3
ENSG00000147862	NFIB
ENSG00000147872	PLIN2
ENSG00000147874	HAUS6
ENSG00000147889	CDKN2A
ENSG00000147955	SIGMAR1
ENSG00000148090	AUH
ENSG00000148153	C9orf80
ENSG00000148175	STOM
ENSG00000148187	MRRF
ENSG00000148218	ALAD
ENSG00000148229	POLE3
ENSG00000148248	SURF4
ENSG00000148290	SURF1
ENSG00000148296	SURF6
ENSG00000148297	MED22
ENSG00000148300	REXO4
ENSG00000148303	RPL7A
ENSG00000148308	GTF3C5
ENSG00000148334	PTGES2
ENSG00000148335	METTL11A
ENSG00000148337	CIZ1
ENSG00000148339	SLC25A25
ENSG00000148341	SH3GLB2
ENSG00000148356	LRSAM1
ENSG00000148358	GPR107
ENSG00000148396	SEC16A
ENSG00000148444	COMMD3
ENSG00000148459	PDSS1
ENSG00000148484	RSU1
ENSG00000148498	PARD3
ENSG00000148516	ZEB1
ENSG00000148606	POLR3A
ENSG00000148634	HERC4
ENSG00000148660	CAMK2G
ENSG00000148672	GLUD1
ENSG00000148688	RPP30
ENSG00000148700	ADD3
ENSG00000148719	DNAJB12
ENSG00000148773	MKI67
ENSG00000148834	GSTO1
ENSG00000148835	TAF5
ENSG00000148841	ITPRIP
ENSG00000148842	CNNM2
ENSG00000148843	PDCD11
ENSG00000148908	RGS10
ENSG00000148943	LIN7C
ENSG00000149016	TUT1
ENSG00000149084	HSD17B12
ENSG00000149089	APIP
ENSG00000149100	EIF3M
ENSG00000149115	TNKS1BP1
ENSG00000149136	SSRP1
ENSG00000149177	PTPRJ
ENSG00000149187	CELF1
ENSG00000149196	C11orf73
ENSG00000149218	ENDOD1
ENSG00000149257	SERPINH1
ENSG00000149262	INTS4
ENSG00000149273	RPS3
ENSG00000149311	ATM
ENSG00000149313	AASDHPPT
ENSG00000149357	LAMTOR1
ENSG00000149397	HMBS
ENSG00000149428	HYOU1
ENSG00000149476	DAK
ENSG00000149480	MTA2
ENSG00000149485	FADS1
ENSG00000149499	EML3
ENSG00000149503	INCENP
ENSG00000149532	CPSF7
ENSG00000149541	B3GAT3
ENSG00000149547	EI24
ENSG00000149554	CHEK1
ENSG00000149577	SIDT2
ENSG00000149596	JPH2
ENSG00000149657	LSM14B
ENSG00000149658	YTHDF1
ENSG00000149782	PLCB3
ENSG00000149792	MRPL49
ENSG00000149806	FAU
ENSG00000149823	C11orf2
ENSG00000149923	PPP4C
ENSG00000149925	ALDOA
ENSG00000150054	MPP7
ENSG00000150093	ITGB1
ENSG00000150316	CWC15
ENSG00000150459	SAP18
ENSG00000150527	CTAGE5
ENSG00000150593	PDCD4
ENSG00000150687	PRSS23
ENSG00000150712	MTMR12
ENSG00000150753	CCT5
ENSG00000150760	DOCK1
ENSG00000150768	DLAT
ENSG00000150779	TIMM8B
ENSG00000150782	IL18
ENSG00000150961	SEC24D
ENSG00000150990	DHX37
ENSG00000150995	ITPR1
ENSG00000151014	CCRN4L
ENSG00000151093	OXSM
ENSG00000151131	C12orf45
ENSG00000151135	C12orf23
ENSG00000151176	PLBD2
ENSG00000151208	DLG5
ENSG00000151239	TWF1
ENSG00000151247	EIF4E
ENSG00000151304	SRFBP1
ENSG00000151366	NDUFC2
ENSG00000151376	ME3
ENSG00000151413	NUBPL
ENSG00000151414	NEK7
ENSG00000151458	ANKRD50
ENSG00000151461	UPF2
ENSG00000151465	CDC123
ENSG00000151500	THYN1
ENSG00000151503	NCAPD3
ENSG00000151552	QDPR
ENSG00000151553	FAM160B1
ENSG00000151576	QTRTD1
ENSG00000151611	MMAA
ENSG00000151726	ACSL1
ENSG00000151729	SLC25A4
ENSG00000151779	NBAS
ENSG00000151849	CENPJ
ENSG00000151893	C10orf46
ENSG00000151914	DST
ENSG00000151923	TIAL1
ENSG00000151929	BAG3
ENSG00000152061	RABGAP1L
ENSG00000152137	HSPB8
ENSG00000152147	GEMIN6
ENSG00000152234	ATP5A1
ENSG00000152240	HAUS1
ENSG00000152256	PDK1
ENSG00000152291	TGOLN2
ENSG00000152377	SPOCK1
ENSG00000152382	TADA1
ENSG00000152409	JMY
ENSG00000152467	ZSCAN1
ENSG00000152492	CCDC50
ENSG00000152556	PFKM
ENSG00000152601	MBNL1
ENSG00000152620	C5orf33
ENSG00000152642	GPD1L
ENSG00000152684	PELO
ENSG00000152700	SAR1B
ENSG00000152767	FARP1
ENSG00000152795	HNRPDL
ENSG00000152818	UTRN
ENSG00000152894	PTPRK
ENSG00000152910	CNTNAP4
ENSG00000152952	PLOD2
ENSG00000153015	CWC27
ENSG00000153037	SRP19
ENSG00000153044	CENPH
ENSG00000153046	CDYL
ENSG00000153048	CARHSP1
ENSG00000153071	DAB2
ENSG00000153107	ANAPC1
ENSG00000153113	CAST
ENSG00000153147	SMARCA5
ENSG00000153187	HNRNPU
ENSG00000153201	RANBP2
ENSG00000153207	AHCTF1
ENSG00000153250	RBMS1
ENSG00000153310	FAM49B
ENSG00000153339	TRAPPC8
ENSG00000153391	INO80C
ENSG00000153395	LPCAT1
ENSG00000153560	UBP1
ENSG00000153561	RMND5A
ENSG00000153574	RPIA
ENSG00000153575	TUBGCP5
ENSG00000153767	GTF2E1
ENSG00000153774	CFDP1
ENSG00000153815	AC092135.1
ENSG00000153823	PID1
ENSG00000153827	TRIP12
ENSG00000153904	DDAH1
ENSG00000153914	SREK1
ENSG00000153922	CHD1
ENSG00000153933	DGKE
ENSG00000153936	HS2ST1
ENSG00000153944	MSI2
ENSG00000153989	NUS1
ENSG00000154001	PPP2R5E
ENSG00000154124	FAM105B
ENSG00000154127	UBASH3B
ENSG00000154174	TOMM70A
ENSG00000154229	PRKCA
ENSG00000154305	MIA3
ENSG00000154370	TRIM11
ENSG00000154380	ENAH
ENSG00000154473	BUB3
ENSG00000154556	SORBS2
ENSG00000154582	TCEB1
ENSG00000154639	CXADR
ENSG00000154719	MRPL39
ENSG00000154723	ATP5J
ENSG00000154727	GABPA
ENSG00000154814	OXNAD1
ENSG00000154822	PLCL2
ENSG00000154845	PPP4R1
ENSG00000155008	APOOL
ENSG00000155034	FBXL18
ENSG00000155097	ATP6V1C1
ENSG00000155100	OTUD6B
ENSG00000155130	MARCKS
ENSG00000155189	AGPAT5
ENSG00000155229	MMS19
ENSG00000155252	PI4K2A
ENSG00000155304	HSPA13
ENSG00000155363	MOV10
ENSG00000155366	RHOC
ENSG00000155368	DBI
ENSG00000155380	SLC16A1
ENSG00000155393	HEATR3
ENSG00000155438	MKI67IP
ENSG00000155463	OXA1L
ENSG00000155506	LARP1
ENSG00000155508	CNOT8
ENSG00000155561	NUP205
ENSG00000155640	C10orf12
ENSG00000155660	PDIA4
ENSG00000155827	RNF20
ENSG00000155903	RASA2
ENSG00000155906	RMND1
ENSG00000155959	VBP1
ENSG00000155975	VPS37A
ENSG00000156026	CCDC109A
ENSG00000156052	GNAQ
ENSG00000156110	ADK
ENSG00000156261	CCT8
ENSG00000156304	SCAF4
ENSG00000156374	PCGF6
ENSG00000156398	SFXN2
ENSG00000156411	C14orf2
ENSG00000156453	PCDH1
ENSG00000156467	UQCRB
ENSG00000156469	MTERFD1
ENSG00000156471	PTDSS1
ENSG00000156482	RPL30
ENSG00000156502	SUPV3L1
ENSG00000156504	FAM122B
ENSG00000156508	EEF1A1
ENSG00000156515	HK1
ENSG00000156521	TYSND1
ENSG00000156531	PHF6
ENSG00000156535	CD109
ENSG00000156599	ZDHHC5
ENSG00000156603	MED19
ENSG00000156642	NPTN
ENSG00000156675	RAB11FIP1
ENSG00000156697	UTP14A
ENSG00000156709	AIFM1
ENSG00000156802	ATAD2
ENSG00000156873	PHKG2
ENSG00000156876	SASS6
ENSG00000156958	GALK2
ENSG00000156970	BUB1B
ENSG00000156976	EIF4A2
ENSG00000156983	BRPF1
ENSG00000156990	RPUSD3
ENSG00000157020	SEC13
ENSG00000157087	ATP2B2
ENSG00000157107	FCHO2
ENSG00000157110	RBPMS
ENSG00000157181	C1orf27
ENSG00000157184	CPT2
ENSG00000157212	PAXIP1
ENSG00000157326	DHRS4
ENSG00000157349	DDX19B
ENSG00000157379	DHRS1
ENSG00000157483	MYO1E
ENSG00000157500	APPL1
ENSG00000157538	DSCR3
ENSG00000157540	DYRK1A
ENSG00000157593	SLC35B2
ENSG00000157617	C2CD2
ENSG00000157637	SLC38A10
ENSG00000157778	PSMG3
ENSG00000157881	PANK4
ENSG00000157895	C12orf43
ENSG00000158019	BRE
ENSG00000158042	MRPL17
ENSG00000158104	HPD
ENSG00000158161	EYA3
ENSG00000158195	WASF2
ENSG00000158290	CUL4B
ENSG00000158406	HIST1H4H
ENSG00000158417	EIF5B
ENSG00000158435	C2orf29
ENSG00000158526	TSR2
ENSG00000158528	PPP1R9A
ENSG00000158545	ZC3H18
ENSG00000158604	TMED4
ENSG00000158636	C11orf30
ENSG00000158710	TAGLN2
ENSG00000158769	F11R
ENSG00000158825	CDA
ENSG00000158864	NDUFS2
ENSG00000158941	KIAA1967
ENSG00000159023	EPB41
ENSG00000159079	C21orf59
ENSG00000159086	GCFC1
ENSG00000159111	MRPL10
ENSG00000159131	GART
ENSG00000159140	SON
ENSG00000159176	CSRP1
ENSG00000159217	IGF2BP1
ENSG00000159228	CBR1
ENSG00000159231	CBR3
ENSG00000159256	MORC3
ENSG00000159259	CHAF1B
ENSG00000159322	ADPGK
ENSG00000159335	PTMS
ENSG00000159348	CYB5R1
ENSG00000159352	PSMD4
ENSG00000159377	PSMB4
ENSG00000159399	HK2
ENSG00000159423	ALDH4A1
ENSG00000159445	THEM4
ENSG00000159459	UBR1
ENSG00000159479	MED8
ENSG00000159593	NAE1
ENSG00000159685	CHCHD6
ENSG00000159692	CTBP1
ENSG00000159720	ATP6V0D1
ENSG00000159840	ZYX
ENSG00000159873	CCDC117
ENSG00000159921	GNE
ENSG00000160007	GRLF1
ENSG00000160049	DFFA
ENSG00000160058	BSDC1
ENSG00000160072	ATAD3B
ENSG00000160075	SSU72
ENSG00000160124	CCDC58
ENSG00000160131	VMA21
ENSG00000160183	TMPRSS3
ENSG00000160193	WDR4
ENSG00000160194	NDUFV3
ENSG00000160200	CBS
ENSG00000160201	U2AF1
ENSG00000160208	RRP1B
ENSG00000160209	PDXK
ENSG00000160211	G6PD
ENSG00000160213	CSTB
ENSG00000160214	RRP1
ENSG00000160216	AGPAT3
ENSG00000160218	TRAPPC10
ENSG00000160221	C21orf33
ENSG00000160256	C21orf70
ENSG00000160285	LSS
ENSG00000160294	MCM3AP
ENSG00000160392	C19orf47
ENSG00000160439	RDH13
ENSG00000160447	PKN3
ENSG00000160460	SPTBN4
ENSG00000160563	MED27
ENSG00000160633	SAFB
ENSG00000160679	C1orf77
ENSG00000160688	FLAD1
ENSG00000160691	SHC1
ENSG00000160695	VPS11
ENSG00000160710	ADAR
ENSG00000160714	UBE2Q1
ENSG00000160746	ANO10
ENSG00000160752	FDPS
ENSG00000160783	PMF1
ENSG00000160785	SLC25A44
ENSG00000160789	LMNA
ENSG00000160796	NBEAL2
ENSG00000160799	CCDC12
ENSG00000160803	UBQLN4
ENSG00000160818	GPATCH4
ENSG00000160868	CYP3A4
ENSG00000160877	NACC1
ENSG00000160886	LY6K
ENSG00000160917	CPSF4
ENSG00000160948	VPS28
ENSG00000160957	RECQL4
ENSG00000160959	LRRC14
ENSG00000160967	CUX1
ENSG00000160972	PPP1R16A
ENSG00000161011	SQSTM1
ENSG00000161016	RPL8
ENSG00000161036	LRWD1
ENSG00000161057	PSMC2
ENSG00000161203	AP2M1
ENSG00000161204	ABCF3
ENSG00000161513	FDXR
ENSG00000161526	SAP30BP
ENSG00000161533	ACOX1
ENSG00000161542	PRPSAP1
ENSG00000161547	SRSF2
ENSG00000161618	ALDH16A1
ENSG00000161634	DCD
ENSG00000161638	ITGA5
ENSG00000161654	LSM12
ENSG00000161671	C19orf63
ENSG00000161800	RACGAP1
ENSG00000161813	LARP4
ENSG00000161847	RAVER1
ENSG00000161888	SPC24
ENSG00000161904	LEMD2
ENSG00000161920	MED11
ENSG00000161956	SENP3
ENSG00000161960	EIF4A1
ENSG00000161970	RPL26
ENSG00000162066	AMDHD2
ENSG00000162076	FLYWCH2
ENSG00000162129	CLPB
ENSG00000162139	NEU3
ENSG00000162191	UBXN1
ENSG00000162227	TAF6L
ENSG00000162231	NXF1
ENSG00000162244	RPL29
ENSG00000162290	DCP1A
ENSG00000162368	CMPK1
ENSG00000162377	C1orf163
ENSG00000162378	ZYG11B
ENSG00000162385	MAGOH
ENSG00000162396	PARS2
ENSG00000162402	USP24
ENSG00000162408	NOL9
ENSG00000162419	GMEB1
ENSG00000162433	AK4
ENSG00000162434	JAK1
ENSG00000162437	RAVER2
ENSG00000162441	LZIC
ENSG00000162521	RBBP4
ENSG00000162600	OMA1
ENSG00000162607	USP1
ENSG00000162613	FUBP1
ENSG00000162616	DNAJB4
ENSG00000162642	C1orf52
ENSG00000162664	ZNF326
ENSG00000162688	AGL
ENSG00000162694	EXTL2
ENSG00000162695	SLC30A7
ENSG00000162702	ZNF281
ENSG00000162704	ARPC5
ENSG00000162729	IGSF8
ENSG00000162733	DDR2
ENSG00000162734	PEA15
ENSG00000162735	PEX19
ENSG00000162736	NCSTN
ENSG00000162769	FLVCR1
ENSG00000162775	RBM15
ENSG00000162813	BPNT1
ENSG00000162819	BROX
ENSG00000162851	TFB2M
ENSG00000162909	CAPN2
ENSG00000162923	WDR26
ENSG00000162924	REL
ENSG00000162928	PEX13
ENSG00000162959	MEMO1
ENSG00000162961	DPY30
ENSG00000163001	CCDC104
ENSG00000163002	NUP35
ENSG00000163050	ADCK3
ENSG00000163104	SMARCAD1
ENSG00000163110	PDLIM5
ENSG00000163125	RPRD2
ENSG00000163162	RNF149
ENSG00000163166	IWS1
ENSG00000163170	BOLA3
ENSG00000163191	S100A11
ENSG00000163214	DHX57
ENSG00000163283	ALPP
ENSG00000163319	MRPS18C
ENSG00000163322	FAM175A
ENSG00000163344	PMVK
ENSG00000163346	PBXIP1
ENSG00000163348	PYGO2
ENSG00000163382	APOA1BP
ENSG00000163389	POGLUT1
ENSG00000163399	ATP1A1
ENSG00000163453	IGFBP7
ENSG00000163466	ARPC2
ENSG00000163468	CCT3
ENSG00000163486	SRGAP2
ENSG00000163507	KIAA1524
ENSG00000163516	ANKZF1
ENSG00000163527	STT3B
ENSG00000163528	CHCHD4
ENSG00000163536	SERPINI1
ENSG00000163539	CLASP2
ENSG00000163541	SUCLG1
ENSG00000163558	PRKCI
ENSG00000163565	IFI16
ENSG00000163584	RPL22L1
ENSG00000163602	RYBP
ENSG00000163605	PPP4R2
ENSG00000163634	THOC7
ENSG00000163636	PSMD6
ENSG00000163655	GMPS
ENSG00000163660	CCNL1
ENSG00000163681	SLMAP
ENSG00000163682	RPL9
ENSG00000163684	RPP14
ENSG00000163686	ABHD6
ENSG00000163694	RBM47
ENSG00000163714	U2SURP
ENSG00000163754	GYG1
ENSG00000163755	HPS3
ENSG00000163781	TOPBP1
ENSG00000163798	SLC4A1AP
ENSG00000163807	KIAA1143
ENSG00000163808	KIF15
ENSG00000163811	WDR43
ENSG00000163812	ZDHHC3
ENSG00000163848	ZNF148
ENSG00000163872	YEATS2
ENSG00000163882	POLR2H
ENSG00000163902	RPN1
ENSG00000163918	RFC4
ENSG00000163931	TKT
ENSG00000163932	PRKCD
ENSG00000163938	GNL3
ENSG00000163939	PBRM1
ENSG00000163946	C3orf63
ENSG00000163956	LRPAP1
ENSG00000163960	UBXN7
ENSG00000163975	MFI2
ENSG00000163993	S100P
ENSG00000164022	AIMP1
ENSG00000164024	METAP1
ENSG00000164031	DNAJB14
ENSG00000164039	BDH2
ENSG00000164040	PGRMC2
ENSG00000164051	CCDC51
ENSG00000164053	ATRIP
ENSG00000164062	APEH
ENSG00000164070	HSPA4L
ENSG00000164081	TEX264
ENSG00000164091	WDR82
ENSG00000164096	C4orf3
ENSG00000164104	HMGB2
ENSG00000164111	ANXA5
ENSG00000164134	NAA15
ENSG00000164142	FAM160A1
ENSG00000164144	ARFIP1
ENSG00000164161	HHIP
ENSG00000164163	ABCE1
ENSG00000164168	TMEM184C
ENSG00000164171	ITGA2
ENSG00000164172	MOCS2
ENSG00000164182	NDUFAF2
ENSG00000164190	NIPBL
ENSG00000164237	CMBL
ENSG00000164258	NDUFS4
ENSG00000164284	GRPEL2
ENSG00000164294	GPX8
ENSG00000164307	ERAP1
ENSG00000164327	RICTOR
ENSG00000164329	PAPD4
ENSG00000164332	UBLCP1
ENSG00000164338	UTP15
ENSG00000164346	NSA2
ENSG00000164347	GFM2
ENSG00000164405	UQCRQ
ENSG00000164430	MB21D1
ENSG00000164465	DCBLD1
ENSG00000164466	SFXN1
ENSG00000164494	PDSS2
ENSG00000164535	DAGLB
ENSG00000164548	TRA2A
ENSG00000164587	RPS14
ENSG00000164597	COG5
ENSG00000164609	SLU7
ENSG00000164610	RP9
ENSG00000164615	CAMLG
ENSG00000164713	BRI3
ENSG00000164733	CTSB
ENSG00000164754	RAD21
ENSG00000164815	ORC5
ENSG00000164818	HEATR2
ENSG00000164828	SUN1
ENSG00000164880	INTS1
ENSG00000164885	CDK5
ENSG00000164898	C7orf55
ENSG00000164902	PHAX
ENSG00000164904	ALDH7A1
ENSG00000164916	FOXK1
ENSG00000164919	COX6C
ENSG00000164924	YWHAZ
ENSG00000164933	SLC25A32
ENSG00000164934	DCAF13
ENSG00000164944	KIAA1429
ENSG00000164951	PDP1
ENSG00000164961	KIAA0196
ENSG00000164975	SNAPC3
ENSG00000164978	NUDT2
ENSG00000164985	PSIP1
ENSG00000165006	UBAP1
ENSG00000165060	FXN
ENSG00000165097	KDM1B
ENSG00000165118	C9orf64
ENSG00000165119	HNRNPK
ENSG00000165124	SVEP1
ENSG00000165169	DYNLT3
ENSG00000165175	MID1IP1
ENSG00000165209	STRBP
ENSG00000165219	GAPVD1
ENSG00000165240	ATP7A
ENSG00000165264	NDUFB6
ENSG00000165271	NOL6
ENSG00000165280	VCP
ENSG00000165282	PIGO
ENSG00000165283	STOML2
ENSG00000165392	WRN
ENSG00000165410	CFL2
ENSG00000165416	SUGT1
ENSG00000165434	PGM2L1
ENSG00000165458	INPPL1
ENSG00000165487	EFHA1
ENSG00000165494	PCF11
ENSG00000165525	NEMF
ENSG00000165527	ARF6
ENSG00000165556	CDX2
ENSG00000165568	AKR1E2
ENSG00000165591	FAAH2
ENSG00000165609	NUDT5
ENSG00000165629	ATP5C1
ENSG00000165630	PRPF18
ENSG00000165637	VDAC2
ENSG00000165644	COMTD1
ENSG00000165650	PDZD8
ENSG00000165660	FAM175B
ENSG00000165661	QSOX2
ENSG00000165672	PRDX3
ENSG00000165678	GHITM
ENSG00000165688	PMPCA
ENSG00000165704	HPRT1
ENSG00000165732	DDX21
ENSG00000165733	BMS1
ENSG00000165775	FUNDC2
ENSG00000165782	TMEM55B
ENSG00000165806	CASP7
ENSG00000165819	METTL3
ENSG00000165832	TRUB1
ENSG00000165912	PACSIN3
ENSG00000165916	PSMC3
ENSG00000165934	CPSF2
ENSG00000165996	PTPLA
ENSG00000166033	HTRA1
ENSG00000166123	GPT2
ENSG00000166128	RAB8B
ENSG00000166130	IKBIP
ENSG00000166136	NDUFB8
ENSG00000166140	ZFYVE19
ENSG00000166164	BRD7
ENSG00000166165	CKB
ENSG00000166181	API5
ENSG00000166189	HPS6
ENSG00000166197	NOLC1
ENSG00000166200	COPS2
ENSG00000166224	SGPL1
ENSG00000166226	CCT2
ENSG00000166233	ARIH1
ENSG00000166260	COX11
ENSG00000166266	CUL5
ENSG00000166295	ANAPC16
ENSG00000166333	ILK
ENSG00000166340	TPP1
ENSG00000166411	IDH3A
ENSG00000166439	RNF169
ENSG00000166441	RPL27A
ENSG00000166446	CDYL2
ENSG00000166471	TMEM41B
ENSG00000166477	LEO1
ENSG00000166478	ZNF143
ENSG00000166479	TMX3
ENSG00000166508	MCM7
ENSG00000166557	TMED3
ENSG00000166582	CENPV
ENSG00000166595	FAM96B
ENSG00000166598	HSP90B1
ENSG00000166685	COG1
ENSG00000166710	B2M
ENSG00000166741	NNMT
ENSG00000166747	AP1G1
ENSG00000166750	SLFN5
ENSG00000166794	PPIB
ENSG00000166797	FAM96A
ENSG00000166803	KIAA0101
ENSG00000166848	TERF2IP
ENSG00000166851	PLK1
ENSG00000166855	CLPX
ENSG00000166881	TMEM194A
ENSG00000166887	VPS39
ENSG00000166888	STAT6
ENSG00000166889	PATL1
ENSG00000166908	PIP4K2C
ENSG00000166913	YWHAB
ENSG00000166986	MARS
ENSG00000167004	PDIA3
ENSG00000167005	NUDT21
ENSG00000167085	PHB
ENSG00000167088	SNRPD1
ENSG00000167107	ACSF2
ENSG00000167110	GOLGA2
ENSG00000167114	SLC27A4
ENSG00000167136	ENDOG
ENSG00000167193	CRK
ENSG00000167220	HDHD2
ENSG00000167257	RNF214
ENSG00000167258	CDK12
ENSG00000167264	DUS2L
ENSG00000167283	ATP5L
ENSG00000167302	C17orf56
ENSG00000167315	ACAA2
ENSG00000167323	STIM1
ENSG00000167325	RRM1
ENSG00000167394	ZNF668
ENSG00000167397	VKORC1
ENSG00000167460	TPM4
ENSG00000167461	RAB8A
ENSG00000167468	GPX4
ENSG00000167491	GATAD2A
ENSG00000167508	MVD
ENSG00000167526	RPL13
ENSG00000167553	TUBA1C
ENSG00000167566	NCKAP5L
ENSG00000167600	CYP2S1
ENSG00000167644	C19orf33
ENSG00000167645	YIF1B
ENSG00000167658	EEF2
ENSG00000167670	CHAF1A
ENSG00000167674	AC011498.1
ENSG00000167676	PLIN4
ENSG00000167693	NXN
ENSG00000167699	GLOD4
ENSG00000167703	SLC43A2
ENSG00000167705	RILP
ENSG00000167721	TSR1
ENSG00000167770	OTUB1
ENSG00000167774	NDUFA7
ENSG00000167775	CD320
ENSG00000167792	NDUFV1
ENSG00000167815	PRDX2
ENSG00000167862	ICT1
ENSG00000167863	ATP5H
ENSG00000167880	EVPL
ENSG00000167881	SRP68
ENSG00000167889	MGAT5B
ENSG00000167900	TK1
ENSG00000167930	ITFG3
ENSG00000167962	ZNF598
ENSG00000167969	DCI
ENSG00000167978	SRRM2
ENSG00000167985	SDHAF2
ENSG00000167986	DDB1
ENSG00000167996	FTH1
ENSG00000168002	POLR2G
ENSG00000168003	SLC3A2
ENSG00000168028	RPSA
ENSG00000168066	SF1
ENSG00000168078	PBK
ENSG00000168090	COPS6
ENSG00000168092	PAFAH1B2
ENSG00000168101	NUDT16L1
ENSG00000168118	RAB4A
ENSG00000168143	FAM83B
ENSG00000168172	HOOK3
ENSG00000168175	MAPK1IP1L
ENSG00000168246	UBTD2
ENSG00000168259	DNAJC7
ENSG00000168264	IRF2BP2
ENSG00000168268	NT5DC2
ENSG00000168275	C1orf31
ENSG00000168282	MGAT2
ENSG00000168283	BMI1
ENSG00000168291	PDHB
ENSG00000168374	ARF4
ENSG00000168385	Sep-02
ENSG00000168393	DTYMK
ENSG00000168394	TAP1
ENSG00000168404	MLKL
ENSG00000168434	COG7
ENSG00000168438	CDC40
ENSG00000168439	STIP1
ENSG00000168461	RAB31
ENSG00000168488	ATXN2L
ENSG00000168496	FEN1
ENSG00000168502	KIAA0802
ENSG00000168522	FNTA
ENSG00000168564	CDKN2AIP
ENSG00000168610	STAT3
ENSG00000168615	ADAM9
ENSG00000168653	NDUFS5
ENSG00000168710	AHCYL1
ENSG00000168724	DNAJC21
ENSG00000168763	CNNM3
